STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT16,WT17,WT18,WT19,WT21,WT22
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/4/2010,7.38,1528,1628,0,0,0,,90,47,170,170,,16.1,19.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/5/2010,7.61,1150,1142,0,0,0,,94,47,190,200,,21,25.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/6/2010,12.3,1429,1658,0,0,0,,93,61,160,150,,21.9,28,1,,,,,,,,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/7/2010,12.53,839,2238,0,0,0,,95,72,200,20,,23,29.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/8/2010,15.21,855,812,0,0,0,,78,68,10,30,,25.1,31.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/9/2010,8.5,2105,1940,0,0,0,,81,63,150,150,,19.9,25.1,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/10/2010,16.33,1025,846,0,0,0,,89,73,170,190,,25.1,33.1,,,,,,,1,1,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/11/2010,13.2,1335,1334,0,0,0,,92,73,150,150,,25.9,33.1,1,,,,,,1,1,,,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/12/2010,17.22,1552,1438,0,0,0,,93,73,170,150,,28,36,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/13/2010,12.08,17,17,0,0,0,,91,74,150,150,,25.1,32,,,,,,,,1,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/14/2010,7.38,1359,1358,0.2,0,0,,77,64,90,90,,19.9,23.9,1,,1,,1,,,,,,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/15/2010,8.05,554,554,0.76,0,0,,85,64,110,110,,23.9,34.9,1,,1,,1,,,,,,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/16/2010,2.01,1528,1524,0,0,0,,85,63,40,60,,10.1,15,1,,,,1,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/17/2010,5.59,1840,1840,0.05,0,0,,91,64,350,350,,28,32,1,,1,,1,,,,,,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/18/2010,5.82,1515,1317,0,0,0,,88,66,180,140,,16.1,23,1,,,,,,,,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/19/2010,10.96,1237,1233,0,0,0,,91,64,180,170,,21.9,29.1,1,,,,,,,,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/20/2010,8.95,406,405,0,0,0,,88,75,170,170,,17,21.9,,,,,1,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/21/2010,9.62,2331,2323,0,0,0,,92,72,170,170,,17,21.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/22/2010,14.32,1354,1353,0,0,0,,92,75,180,170,,21.9,30,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/23/2010,14.54,1739,1715,0,0,0,,93,77,130,140,,23,31.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/24/2010,11.18,1535,1330,0,0,0,,91,72,120,150,,21.9,28,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/25/2010,8.5,1432,1431,0,0,0,,88,72,170,180,,17.9,25.9,,,,,1,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/26/2010,2.91,1444,1347,0,0,0,,91,64,150,180,,13,17,1,,,,,,,,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/27/2010,2.91,1649,1701,0,0,0,,95,64,70,80,,13,14.1,1,,,,,,,,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/28/2010,2.24,1205,1532,0,0,0,,96,65,90,110,,10.1,15,,,,,,,,1,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/29/2010,2.46,1405,1311,0,0,0,,95,66,170,100,,8.9,15,1,,,,,,,,,,,,,,,,1,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/30/2010,5.59,1532,1507,0,0,0,,92,68,200,180,,15,17.9,1,,,,,,,1,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/31/2010,6.49,1601,1117,0,0,0,,94,63,180,160,,14.1,21.9,1,,,,,,,1,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/1/2010,6.93,1651,1622,0,0,0,,94,64,150,140,,16.1,21,1,1,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/2/2010,6.93,1835,1822,0.52,0,0,,96,68,320,310,,30,47,1,,1,,1,,1,1,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/3/2010,3.36,1204,813,0.18,0,0,,74,68,360,340,,8.9,12.1,1,1,,,1,,,,,,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/4/2010,3.8,1510,1507,0,0,0,,93,66,140,110,,10.1,17,1,,,,,,,,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/5/2010,7.61,1632,1438,0,0,0,,93,67,170,140,,16.1,21.9,1,1,,,,,,1,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/6/2010,6.71,1734,2227,0,0,0,,95,76,130,170,,13,16.1,1,,,,,,,1,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/7/2010,5.59,1535,1534,0,0,0,,95,73,140,130,,16.1,19.9,1,,,,,,1,1,,,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/8/2010,6.93,1658,1658,0.01,0,0,,91,75,140,140,,21,25.1,1,,,,1,,,1,,,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/9/2010,5.82,221,220,2.27,0,0,,87,72,220,220,,16.1,21,1,,1,,1,,,,,,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/10/2010,12.3,1330,1329,0,0,0,,94,78,200,200,,23.9,31.1,1,,,,,,1,1,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/11/2010,13.42,1124,1532,0,0,0,,93,78,170,180,,23.9,32,1,,,,,,,,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/12/2010,12.75,943,1632,0,0,0,,94,80,170,140,,21.9,25.9,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/13/2010,12.97,937,1045,0,0,0,,95,80,190,180,,23,28,,,,,,,,1,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/14/2010,12.08,1503,1824,0,0,0,,94,78,150,140,,21,25.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/15/2010,7.61,1543,1234,0,0,0,,94,77,190,140,,15,21,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/16/2010,9.17,1745,1341,0,0,0,,95,75,140,190,,17,23,1,,,,,,,1,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/17/2010,8.28,1445,1447,0.01,0,0,,93,75,200,200,,21.9,25.9,1,,,,,,,,,,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/18/2010,10.51,1203,1218,0,0,0,,95,76,180,190,,19.9,23.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/19/2010,8.5,1019,1300,0,0,0,,95,74,200,190,,16.1,23,1,,,,,,,,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/20/2010,8.05,1623,1337,0,0,0,,94,76,150,160,,15,21.9,1,,,,,,,,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/21/2010,7.38,1518,1301,0,0,0,,95,71,140,170,,16.1,21,1,,,,,,,,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/22/2010,5.82,1235,1356,0,0,0,,95,71,140,160,,13,17,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/23/2010,6.04,1726,1725,0.01,0,0,,95,72,130,130,,21.9,25.1,1,,,,1,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/24/2010,4.92,1241,1240,0,0,0,,91,74,140,140,,15,17.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/25/2010,6.71,1832,1447,0,0,0,,96,74,140,150,,14.1,21,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/26/2010,8.5,1805,1358,0,0,0,,96,72,140,150,,17,21,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/27/2010,7.38,957,955,0,0,0,,97,71,210,210,,17.9,23.9,1,,,,,,,,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/28/2010,4.47,1558,1556,0,0,0,,99,74,120,90,,17,23,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/29/2010,7.83,1530,1529,0.61,0,0,,93,74,10,10,,29.1,34.9,1,,1,,1,,,,,,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/30/2010,11.63,1325,1324,0.54,0,0,,88,75,70,70,,25.9,33.1,1,,,,1,,,,,,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/1/2010,10.96,1835,1834,0.24,0,0,,83,76,90,90,,19.9,23.9,1,,,,1,,,,,,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/2/2010,7.16,1243,1241,1.65,0,0,,87,76,200,190,,25.9,33.1,1,,1,,1,,,,,,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/3/2010,9.62,1723,1722,0.01,0,0,,91,78,140,150,,21.9,29.1,1,,,,,,,,,,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/4/2010,10.29,1409,1408,0,0,0,,93,76,150,130,,17.9,23,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/5/2010,5.82,1320,1338,0,0,0,,94,74,180,170,,15,19.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/6/2010,2.68,1557,1613,0,0,0,,95,74,60,90,,10.1,17,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/7/2010,5.14,2021,1710,0,0,0,,96,74,130,110,,17,23.9,1,,,,,,,,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/8/2010,6.93,1412,1412,1.38,0,0,,87,77,100,110,,23,30,1,,,,1,,,1,,,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/9/2010,6.26,1249,1250,0.26,0,0,,91,76,130,140,,34.9,40.9,1,,,,1,,1,1,,,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/10/2010,4.7,1520,1147,0,0,0,,93,73,140,190,,14.1,17.9,1,1,,,,,,1,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/11/2010,9.62,1420,1419,0,0,0,,92,76,180,180,,19.9,23,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/12/2010,11.63,1234,1314,0,0,0,,94,78,170,170,,21,28,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/13/2010,12.75,850,1457,0,0,0,,94,79,190,150,,21,25.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/14/2010,11.41,1143,1504,0,0,0,,94,79,170,150,,17.9,25.1,,,,,,,,1,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/15/2010,7.38,1233,157,0,0,0,,95,77,200,170,,14.1,17.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/16/2010,4.92,1452,1452,0,0,0,,96,75,220,200,,10.1,15,1,,,,,,,,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/17/2010,4.47,2325,2328,0,0,0,,97,72,180,170,,12.1,14.1,1,,,,,,,,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/18/2010,4.7,1712,1701,0,0,0,,97,76,120,130,,23,31.1,1,,1,,1,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/19/2010,7.16,1626,1625,0,0,0,,95,74,150,150,,23,29.1,1,,,,,,,,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/20/2010,5.37,1427,1025,0,0,0,,94,74,170,180,,16.1,23,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/21/2010,5.59,1437,1435,0,0,0,,96,70,140,140,,21.9,25.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/22/2010,4.7,1527,1526,0.07,0,0,,94,74,120,120,,21,25.9,1,,1,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/23/2010,7.83,1812,1811,0.33,0,0,,95,77,150,150,,17.9,23.9,1,,1,,1,,,,,,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/24/2010,3.58,1115,1131,0,0,0,,94,72,180,180,,13,16.1,1,,,,,,,,,,1,,,,,,1,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/25/2010,1.57,1500,1459,0.18,0,0,,95,72,190,190,,17.9,23,1,,1,,1,,,,,,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/26/2010,3.8,1438,1436,0.04,0,0,,96,74,190,190,,25.9,34.9,1,,1,,1,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/27/2010,5.14,1626,1626,0,0,0,,93,75,120,120,,21,25.1,1,,1,,,,,1,,,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/28/2010,6.04,1140,1139,1.21,0,0,,85,74,140,160,,32,44.1,1,1,1,,1,,,,,1,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/29/2010,6.93,1704,1608,0,0,0,,93,75,140,180,,16.1,19.9,1,,,,,,,,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/30/2010,7.38,1207,1306,0,0,0,,95,75,190,180,,15,23,1,,,,,,,,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/31/2010,6.71,1752,1034,0,0,0,,97,73,170,220,,14.1,19.9,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/1/2010,4.7,1759,1733,0,0,0,,100,68,150,150,,15,17.9,1,,,,,,,,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/2/2010,4.92,1718,1558,0,0,0,,98,68,160,170,,14.1,17.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/3/2010,5.82,1723,1533,0,0,0,,98,69,170,180,,14.1,19.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/4/2010,4.7,1655,1159,0,0,0,,97,74,180,160,,15,23,1,,,,,,,,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/5/2010,5.82,1815,1428,0,0,0,,99,72,150,140,,14.1,17.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/6/2010,6.04,1756,1756,0,0,0,,100,75,150,160,,17.9,21.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/7/2010,8.05,1623,1426,0,0,0,,98,77,150,180,,16.1,23.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/8/2010,8.5,1906,1432,0,0,0,,98,76,150,160,,16.1,21.9,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/9/2010,7.38,1731,1730,0,0,0,,99,74,140,140,,17.9,21.9,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/10/2010,5.37,1554,1311,0,0,0,,100,73,150,150,,13,17,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/11/2010,2.01,1450,1449,0.16,0,0,,100,77,280,280,,17.9,25.1,1,,1,,1,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/12/2010,4.7,1805,1613,0,0,0,,99,74,150,180,,14.1,21.9,1,,,,,,,,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/13/2010,8.05,1707,1706,0,0,0,,99,75,150,140,,17.9,21.9,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/14/2010,8.72,1035,1306,0,0,0,,100,78,180,170,,17,23,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/15/2010,6.93,1632,1130,0,0,0,,101,77,150,180,,13,17.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/16/2010,3.13,1840,1839,0.15,0,0,,103,74,70,80,,17,23.9,,,,,1,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/17/2010,2.46,1838,1639,0,0,0,,100,75,150,150,,12.1,16.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/18/2010,4.03,1821,1813,0,0,0,,102,77,30,30,,17,21.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/19/2010,7.83,1848,1912,0,0,0,,99,75,150,160,,19.9,23.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/20/2010,11.41,1655,1429,0,0,0,,100,78,150,150,,21,29.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/21/2010,8.5,1442,1247,0,0,0,,100,74,190,180,,17,21.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/22/2010,7.16,1315,1307,0,0,0,,102,78,190,200,,15,19.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/23/2010,4.7,2158,2156,0,0,0,,105,74,160,170,,14.1,17.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/24/2010,3.36,1721,1722,0.29,0,0,,107,73,330,340,,17.9,30,,,1,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/25/2010,11.41,1715,828,0,0,0,,97,80,10,10,,21.9,25.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/26/2010,6.71,652,959,0,0,0,,94,75,10,360,,13,16.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/27/2010,6.26,1233,1335,0,0,0,,97,64,20,40,,17,23,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/28/2010,2.91,1708,1336,0,0,0,,100,61,130,120,,12.1,17,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/29/2010,6.26,1614,1625,0,0,0,,99,68,150,150,,21.9,28,1,,,,,,,1,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/30/2010,10.51,2013,2013,0.03,0,0,,97,80,130,130,,17.9,25.1,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/31/2010,6.04,1633,1633,0,0,0,,99,78,150,150,,25.9,31.1,1,,1,,1,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/1/2010,7.38,1622,1622,0,0,0,,99,77,90,90,,21,25.1,,,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/2/2010,4.25,1650,1650,0,0,0,,98,74,100,100,,17.9,23.9,1,,1,,1,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/3/2010,8.5,1034,1033,0.16,0,0,,86,71,20,20,,23,25.9,1,,1,,1,,,,,,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/4/2010,7.38,1623,1319,0.01,0,0,,93,71,30,40,,14.1,19.9,,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/5/2010,4.25,2146,1207,0,0,0,,95,67,140,140,,14.1,21,1,,,,,,,1,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/6/2010,7.61,1202,1201,0.02,0,0,,93,69,130,130,,23.9,31.1,1,,,,,,,1,,,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/7/2010,13.65,2217,1944,3.54,0,0,,80,74,140,130,,25.1,36,1,,1,,1,,,,,,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/8/2010,10.96,1347,103,0.78,0,0,,90,76,170,170,,21.9,31.1,1,,1,,1,,,1,,,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/9/2010,9.84,1031,935,0,0,0,,95,78,190,180,,17,23,,,,,1,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/10/2010,8.72,1120,828,0,0,0,,93,75,180,200,,17,23,1,,,,,,,,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/11/2010,6.71,1504,1503,0,0,0,,95,77,170,170,,15,17.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/12/2010,2.46,2143,1655,0,0,0,,95,74,60,130,,10.1,16.1,1,,,,,,,,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/13/2010,3.13,1500,1629,0,0,0,,94,74,30,100,,17,21.9,1,,,,,,,,,,,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/14/2010,3.8,2052,1239,0,0,0,,95,74,150,150,,10.1,14.1,1,,,,,,,,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/15/2010,6.04,1722,1646,0,0,0,,94,75,160,170,,17,23,1,1,,,,,,,,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/16/2010,2.01,1718,1717,0,0,0,,94,70,140,140,,12.1,14.1,1,1,,,,,,1,1,,1,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/17/2010,2.91,1522,1516,0.12,0,0,,94,71,150,130,,23.9,36,1,,1,,1,,,,,,1,,1,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/18/2010,5.82,1422,1421,0,0,0,,90,71,140,140,,23,28,1,,,,,,,,,,1,,1,,,,,
